Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A3 - ,,Filename,Project,UserID,Protocol,Session,Station,Run,Subject,Trial,Time Start,Time Finish,Duration,Enter State,A1,A2,A3
M,LF,5,55,1,2,LF152_,2744,3,0,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,16,4004,4011,7,3,0,0,1
M,LF,5,55,1,2,LF152_,2746,3,0,0,0,1,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,16,4011,4014,3,5,0,0,0
M,LF,5,55,1,2,LF152_,2747,3,5,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,16,4014,4019,5,4,0,0,0
M,LF,5,55,1,2,LF152_,2750,5,4,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,16,4019,4063,44,8,0,0,1
M,LF,5,55,1,2,LF152_,2753,4,0,0,0,0,1,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,17,4063,4088,25,2,0,1,0
M,LF,5,55,1,2,LF152_,2755,4,8,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,17,4088,4095,7,3,0,0,0
M,LF,5,55,1,2,LF152_,2774,8,0,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,17,4095,4098,3,5,0,0,0
M,LF,5,55,1,2,LF152_,2784,8,3,2,0,1,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,17,4098,4103,5,4,0,0,0
M,LF,5,55,1,2,LF152_,2789,3,0,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,17,4103,4112,9,8,0,0,1
M,LF,5,55,1,2,LF152_,2791,3,5,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,18,4112,4144,32,2,0,1,0
M,LF,5,55,1,2,LF152_,2794,5,4,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,18,4144,4151,7,3,0,0,1
M,LF,5,55,1,2,LF152_,2795,4,0,0,0,0,1,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,18,4151,4154,3,5,0,0,0
M,LF,5,55,1,2,LF152_,2797,4,0,0,0,1,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,18,4154,4159,5,4,0,0,0
M,LF,5,55,1,2,LF152_,2799,4,8,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,18,4159,4178,19,8,0,1,0
M,LF,5,55,1,2,LF152_,2800,8,2,3,0,0,1,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,18,4178,4185,7,3,0,0,1
M,LF,5,55,1,2,LF152_,2817,2,0,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,18,4185,4188,3,5,0,0,0
M,LF,5,55,1,2,LF152_,2829,2,3,2,0,1,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,18,4188,4193,5,4,0,0,0
M,LF,5,55,1,2,LF152_,2834,3,0,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,18,4193,4221,28,8,0,1,0
M,LF,5,55,1,2,LF152_,2836,3,5,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,18,4221,4228,7,3,0,0,0
M,LF,5,55,1,2,LF152_,2837,5,0,0,0,0,1,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,18,4228,4231,3,5,0,0,0
M,LF,5,55,1,2,LF152_,2839,5,4,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,18,4231,4236,5,4,0,0,1
M,LF,5,55,1,2,LF152_,2844,4,8,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,18,4236,4279,43,8,0,0,1
M,LF,5,55,1,2,LF152_,2862,8,0,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,19,4279,4349,70,2,0,1,0
M,LF,5,55,1,2,LF152_,2873,8,3,2,0,1,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,19,4349,4356,7,3,0,0,0
M,LF,5,55,1,2,LF152_,2880,3,5,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,19,4356,4359,3,5,0,0,0
M,LF,5,55,1,2,LF152_,2883,5,4,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,19,4359,4364,5,4,0,0,0
M,LF,5,55,1,2,LF152_,2886,4,0,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,19,4364,4456,92,8,0,0,1
M,LF,5,55,1,2,LF152_,2888,4,8,0,0,1,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,20,4456,4541,85,2,0,1,0
M,LF,5,55,1,2,LF152_,2891,8,0,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,20,4541,4548,7,3,0,0,0
M,LF,5,55,1,2,LF152_,2894,8,2,3,0,0,1,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,20,4548,4551,3,5,0,0,1
M,LF,5,55,1,2,LF152_,2915,2,0,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,20,4551,4556,5,4,0,0,0
M,LF,5,55,1,2,LF152_,2923,2,3,2,0,1,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,20,4556,4593,37,8,0,1,0
M,LF,5,55,1,2,LF152_,2930,3,5,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,20,4593,4600,7,3,0,0,1
M,LF,5,55,1,2,LF152_,2933,5,4,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,20,4600,4603,3,5,0,0,0
M,LF,5,55,1,2,LF152_,2934,4,0,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,20,4603,4608,5,4,0,0,0
M,LF,5,55,1,2,LF152_,2936,4,0,0,0,0,1,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,20,4608,4642,34,8,0,0,1
M,LF,5,55,1,2,LF152_,2938,4,8,0,0,0,0,,060918_RETRAIN,M,LF,5,55,1,2,LF152_,21,4642,4665,23,2,0,1,0
