Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A3 - ,,Filename,Project,UserID,Protocol,Session,Station,Run,Subject,Trial,Time Start,Time Finish,Duration,Enter State,A1,A2,A3
M,LF,5,122,3,3,LF270_,4230,5,4,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,20,6679,6686,7,3,0,0,0
M,LF,5,122,3,3,LF270_,4235,4,8,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,20,6686,6689,3,5,0,0,0
M,LF,5,122,3,3,LF270_,4245,8,0,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,20,6689,6694,5,4,0,0,0
M,LF,5,122,3,3,LF270_,4260,8,2,3,0,0,1,,111718 retrain,M,LF,5,122,3,3,LF270_,20,6694,6716,22,8,0,0,1
M,LF,5,122,3,3,LF270_,4290,2,0,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,21,6716,6771,55,2,0,1,0
M,LF,5,122,3,3,LF270_,4341,2,3,2,0,1,0,,111718 retrain,M,LF,5,122,3,3,LF270_,21,6771,6778,7,3,0,0,0
M,LF,5,122,3,3,LF270_,4348,3,5,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,21,6778,6781,3,5,0,0,0
M,LF,5,122,3,3,LF270_,4351,5,4,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,21,6781,6786,5,4,0,0,0
M,LF,5,122,3,3,LF270_,4353,4,0,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,21,6786,6789,3,8,0,0,1
M,LF,5,122,3,3,LF270_,4356,4,8,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,22,6789,6820,31,2,0,1,0
M,LF,5,122,3,3,LF270_,4376,8,2,3,0,0,1,,111718 retrain,M,LF,5,122,3,3,LF270_,22,6820,6827,7,3,0,0,0
M,LF,5,122,3,3,LF270_,4377,2,0,0,0,0,1,,111718 retrain,M,LF,5,122,3,3,LF270_,22,6827,6830,3,5,0,0,0
M,LF,5,122,3,3,LF270_,4396,2,0,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,22,6830,6835,5,4,0,0,0
M,LF,5,122,3,3,LF270_,4437,2,3,2,0,1,0,,111718 retrain,M,LF,5,122,3,3,LF270_,22,6835,6862,27,8,0,0,1
M,LF,5,122,3,3,LF270_,4440,3,0,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,23,6862,6940,78,2,0,1,0
M,LF,5,122,3,3,LF270_,4444,3,5,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,23,6940,6947,7,3,0,0,0
M,LF,5,122,3,3,LF270_,4447,5,4,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,23,6947,6950,3,5,0,0,0
M,LF,5,122,3,3,LF270_,4448,4,0,0,0,0,1,,111718 retrain,M,LF,5,122,3,3,LF270_,23,6950,6955,5,4,0,0,0
M,LF,5,122,3,3,LF270_,4452,4,8,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,23,6955,6957,2,8,0,0,1
M,LF,5,122,3,3,LF270_,4470,8,0,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,24,6957,6990,33,2,0,2,0
M,LF,5,122,3,3,LF270_,4526,8,2,3,0,0,1,,111718 retrain,M,LF,5,122,3,3,LF270_,24,6990,6997,7,3,0,0,0
M,LF,5,122,3,3,LF270_,4534,2,0,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,24,6997,7000,3,5,0,0,0
M,LF,5,122,3,3,LF270_,4937,2,0,0,1,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,24,7000,7005,5,4,0,0,0
M,LF,5,122,3,3,LF270_,4941,2,0,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,24,7005,7016,11,8,0,1,0
M,LF,5,122,3,3,LF270_,5062,2,3,2,0,1,0,,111718 retrain,M,LF,5,122,3,3,LF270_,24,7016,7023,7,3,0,0,0
M,LF,5,122,3,3,LF270_,5069,3,5,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,24,7023,7026,3,5,0,0,0
M,LF,5,122,3,3,LF270_,5072,5,4,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,24,7026,7031,5,4,0,0,0
M,LF,5,122,3,3,LF270_,5073,4,0,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,24,7031,7032,1,8,0,0,1
M,LF,5,122,3,3,LF270_,5077,4,8,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,25,7032,7095,63,2,0,1,0
M,LF,5,122,3,3,LF270_,5087,8,2,3,0,0,1,,111718 retrain,M,LF,5,122,3,3,LF270_,25,7095,7102,7,3,0,1,0
M,LF,5,122,3,3,LF270_,5111,2,0,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,25,7102,7105,3,5,0,0,0
M,LF,5,122,3,3,LF270_,5147,2,3,2,0,1,0,,111718 retrain,M,LF,5,122,3,3,LF270_,25,7105,7110,5,4,0,0,0
M,LF,5,122,3,3,LF270_,5154,3,5,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,25,7110,7134,24,8,0,0,1
M,LF,5,122,3,3,LF270_,5157,5,4,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,26,7134,8707,1573,2,0,1,0
M,LF,5,122,3,3,LF270_,5161,4,0,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,26,8707,8714,7,3,0,0,0
M,LF,5,122,3,3,LF270_,5162,4,8,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,26,8714,8717,3,5,0,0,0
M,LF,5,122,3,3,LF270_,5178,8,2,3,0,0,1,,111718 retrain,M,LF,5,122,3,3,LF270_,26,8717,8722,5,4,0,0,0
M,LF,5,122,3,3,LF270_,5201,2,0,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,26,8722,8731,9,8,0,0,1
M,LF,5,122,3,3,LF270_,5261,2,3,2,0,1,0,,111718 retrain,M,LF,5,122,3,3,LF270_,27,8731,8855,124,2,0,1,0
M,LF,5,122,3,3,LF270_,5263,3,0,0,0,0,0,,111718 retrain,M,LF,5,122,3,3,LF270_,27,8855,8862,7,3,0,1,0
