Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A3 - ,A4 - ,,Filename,Project,UserID,Protocol,Session,Station,Run,Subject,Trial,Time Start,Time Finish,Duration,Enter State,A1,A2,A3
M,LF-LD,5,47,0,3,LF165_,9325,8,2,3,0,0,1,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,0,3,LF165_,9327,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,0,3,LF165_,9337,2,0,0,0,0,1,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,0,3,LF165_,9360,2,0,0,0,0,1,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,0,3,LF165_,9361,2,0,0,0,0,1,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,0,3,LF165_,9410,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,0,3,LF165_,10749,2,3,2,0,1,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,0,3,LF165_,10756,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,0,3,LF165_,10759,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,0,3,LF165_,10764,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,0,3,LF165_,10766,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,0,3,LF165_,10802,8,2,3,0,0,1,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,0,3,LF165_,10857,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,0,3,LF165_,12000,2,-1,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,150,1,6,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,153,6,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,612,2,0,0,0,0,1,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,634,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,710,2,0,0,0,0,1,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,712,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,837,2,3,2,0,1,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,843,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,844,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,847,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,849,4,0,0,0,0,1,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,852,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,870,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,895,8,3,2,0,1,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,896,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,902,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,903,5,0,0,0,0,1,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,905,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,910,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,923,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,944,8,2,3,0,0,1,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,946,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,956,2,3,2,0,1,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,958,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,963,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,965,5,0,0,0,0,1,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,966,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,971,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,987,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1007,8,3,2,0,1,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1009,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1014,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1017,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1018,4,0,0,0,1,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1021,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1022,4,8,0,0,1,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1028,8,2,3,0,0,1,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1030,2,3,2,0,1,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1037,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1040,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1045,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1060,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1063,8,3,2,0,1,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1070,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1071,5,0,0,0,0,1,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1072,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1073,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1078,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1105,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1128,8,2,3,0,0,1,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1135,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1141,2,3,2,0,1,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1148,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1151,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1152,4,0,0,0,0,1,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1156,4,8,0,0,1,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1157,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1172,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1186,8,3,2,0,1,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1191,3,0,0,0,0,1,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1193,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1196,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1201,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1218,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1223,8,3,2,0,1,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1230,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1233,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1234,4,0,0,0,0,1,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1235,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1238,4,8,0,0,1,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1239,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1254,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1260,8,3,2,0,1,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1267,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1268,5,0,0,0,0,1,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1270,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1275,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1286,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1290,8,3,2,0,1,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1297,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1299,5,0,0,0,0,1,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1300,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1305,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1320,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1326,8,3,2,0,1,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1329,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1333,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1335,5,0,0,0,1,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1336,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1337,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1341,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1347,8,2,3,0,0,1,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1363,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1390,2,3,2,0,1,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1397,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1400,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1403,4,0,0,0,0,1,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1405,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1421,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1433,8,3,2,0,1,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1440,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1443,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1444,4,0,0,0,0,1,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1448,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1462,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1497,8,3,2,0,1,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1501,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1504,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1507,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1512,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1513,8,3,2,0,1,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1516,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1520,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1523,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1528,4,8,0,0,0,1,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1554,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1568,8,3,2,0,1,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1571,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1575,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1577,5,0,0,0,0,1,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1578,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1583,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1598,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1618,8,2,3,0,0,1,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1624,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1675,2,3,2,0,1,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1682,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1685,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1690,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1692,8,3,2,0,1,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1693,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1696,3,0,0,0,1,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1698,3,0,0,0,0,1,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1699,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1702,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1705,4,0,0,0,1,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1707,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1724,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1726,8,3,2,0,1,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1731,3,0,0,0,0,1,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1732,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1733,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1736,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1741,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1758,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1760,8,3,2,0,1,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1763,3,0,0,0,0,1,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1764,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1767,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1770,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1775,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1787,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1789,8,3,2,0,1,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1795,3,0,0,0,0,1,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1796,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1799,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1804,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1819,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1825,8,3,2,0,1,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1830,3,0,0,0,0,1,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1831,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1832,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1835,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1840,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1855,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1861,8,3,2,0,1,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1868,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1871,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1872,4,0,0,0,0,1,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1876,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1891,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1897,8,3,2,0,1,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1903,3,0,0,0,0,1,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1904,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1907,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1912,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1926,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1931,8,3,2,0,1,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1938,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1939,5,0,0,0,0,1,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1941,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1946,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,1970,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2063,8,2,3,0,0,1,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2065,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2091,2,3,2,0,1,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2097,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2098,3,5,0,0,0,1,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2101,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2106,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2119,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2131,8,3,2,0,1,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2135,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2138,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2141,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2144,4,0,0,0,0,1,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2146,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2176,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2222,8,3,2,0,1,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2224,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2229,3,5,0,0,0,1,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2232,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2237,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2251,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2292,8,3,2,0,1,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2295,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2299,3,5,0,0,1,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2302,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2304,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2307,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2308,8,2,3,0,0,1,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2330,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2359,2,3,2,0,1,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2364,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2365,3,0,0,0,0,1,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2366,3,5,0,0,0,1,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2369,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2374,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2387,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2389,8,3,2,0,1,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2392,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2393,3,0,0,0,0,1,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2396,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2399,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2404,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2417,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2420,8,3,2,0,1,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2427,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2429,5,0,0,0,0,1,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2430,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2431,4,0,0,0,1,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2433,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2435,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2449,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2457,8,2,3,0,0,1,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2460,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
M,LF-LD,5,47,1,1,LF166_,2663,2,3,2,0,1,0,0,,,,,,,,,,,,,,,,,
