Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,A1 - ,A2 - ,A3 - ,A4 - ,,,Filename,Project,UserID,Protocol,Session,Station,Run,Subject,Trial,Time Start,Time Finish,Duration,Enter State,A1,A2,A3,
M,LF,5,43,0,4,LF166_,1113,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,1781,2,3,2,0,1,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,1788,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,1791,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,1796,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,1798,8,2,3,0,0,1,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,1822,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,1840,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,1841,2,3,2,0,1,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,1844,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,1848,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,1851,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,1856,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,1859,8,2,3,0,0,1,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,1883,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,1898,2,3,2,0,1,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,1905,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,1907,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,1908,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,1910,4,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,1913,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,1928,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,1944,8,3,2,0,1,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,1946,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,1951,3,5,0,0,0,1,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,1954,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,1959,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,1967,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,1986,8,3,2,0,1,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,1993,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,1996,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2001,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2003,8,2,3,0,0,1,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2020,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2046,2,3,2,0,1,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2047,3,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2053,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2056,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2061,4,8,0,0,0,1,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2076,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2085,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2120,8,2,3,0,0,1,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2121,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2123,2,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2126,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2171,2,3,2,0,1,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2178,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2181,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2183,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2186,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2187,8,2,3,0,0,1,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2188,2,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2204,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2241,2,3,2,0,1,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2242,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2248,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2251,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2256,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2270,8,3,2,0,1,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2272,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2277,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2280,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2285,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2297,8,2,3,0,0,1,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2338,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2357,2,3,2,0,1,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2364,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2367,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2372,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2374,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2377,8,2,3,0,0,1,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2399,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2400,2,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2421,2,3,2,0,1,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2428,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2431,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2433,4,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2436,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2450,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2464,8,3,2,0,1,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2467,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2471,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2472,5,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2474,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2479,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2491,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2507,8,2,3,0,0,1,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2522,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2598,2,3,2,0,1,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2605,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2608,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2610,4,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2613,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2630,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2642,8,3,2,0,1,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2649,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2652,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2653,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2657,4,8,0,0,0,1,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2674,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2702,8,3,2,0,1,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2709,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2712,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2715,4,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2716,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2717,4,8,0,0,0,1,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2732,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2775,8,3,2,0,1,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2779,3,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2782,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2785,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2787,4,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2790,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2805,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2821,8,3,2,0,1,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2828,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2831,5,4,0,0,0,1,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2836,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2849,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2860,8,3,2,0,1,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2867,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2870,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2871,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2873,4,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2875,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2889,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2890,8,2,3,0,0,1,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2893,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2906,2,3,2,0,1,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2913,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2916,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2920,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2921,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2923,8,2,3,0,0,1,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2939,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2959,2,3,2,0,1,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2965,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2966,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2969,5,4,0,0,0,1,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2974,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2987,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,2996,8,3,2,0,1,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3001,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3003,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3005,5,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3006,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3011,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3023,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3033,8,3,2,0,1,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3039,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3040,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3043,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3044,4,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3048,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3060,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3092,8,3,2,0,1,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3097,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3099,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3101,5,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3102,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3107,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3121,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3130,8,3,2,0,1,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3136,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3137,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3140,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3143,4,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3145,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3160,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3172,8,3,2,0,1,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3179,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3180,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3182,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3187,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3189,8,2,3,0,0,1,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3204,2,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3206,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3231,2,3,2,0,1,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3236,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3238,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3240,5,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3241,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3246,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3259,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3266,8,3,2,0,1,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3273,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3276,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3278,4,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3281,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3295,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3307,8,3,2,0,1,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3313,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3314,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3317,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3318,4,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3322,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3335,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3347,8,3,2,0,1,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3354,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3357,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3358,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3362,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3364,8,2,3,0,0,1,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3382,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3405,2,3,2,0,1,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3406,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3407,3,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3412,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3414,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3415,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3419,4,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3420,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3435,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3442,8,3,2,0,1,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3449,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3452,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3457,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3458,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3467,8,2,3,0,0,1,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3484,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3501,2,3,2,0,1,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3508,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3511,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3513,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3515,4,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3516,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3529,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3536,8,3,2,0,1,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3542,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3543,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3546,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3549,4,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3551,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3567,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3584,8,2,3,0,0,1,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3587,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3612,2,3,2,0,1,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3618,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3619,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3622,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3625,4,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3627,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3640,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3647,8,3,2,0,1,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3654,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3657,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3662,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3722,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3732,8,3,2,0,1,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3733,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3737,3,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3739,3,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3742,5,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3747,4,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3749,8,2,3,0,0,1,0,,,,,,,,,,,,,,,,,,,
M,LF,5,43,0,4,LF166_,3776,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
